scheme,run_name,experiment_id,created_at,config,summary_path,selection,selection_source,macro_f1,balanced_accuracy,accuracy,num_true,num_pseudo,pseudolabels,submission,oof_path,test_path,parse_error,uses_pseudo,uses_adapter,uses_fusion,is_smoke,is_single_refit,scale,lambda_token
scheme_02,s03_pseudo_a_lam002_truekd02_cv,,2026-06-12T11:33:08.867469+00:00,runs/scheme_02/s03_pseudo_a_lam002_truekd02_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_truekd02_cv/metrics/summary.json,0.7028947215249737,reported,0.7017894430499474,0.704,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s02b_b1_p32_seed2028_fixedsplit_cv_20260612,,2026-06-12T12:27:24.769882+00:00,runs/scheme_02/s02b_b1_p32_seed2028_fixedsplit_cv_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_seed2028_fixedsplit_cv_20260612/metrics/summary.json,0.7007953677670173,reported,0.7015907355340345,0.7000000000000001,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b2_branch_p32_20260611,,2026-06-10T18:38:22.281265+00:00,runs/scheme_02/s02b_b2_branch_p32_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b2_branch_p32_20260611/metrics/summary.json,0.7005620278919249,reported,0.7011240557838496,0.7000000000000001,,,,,,,,,False,False,False,False,False,,
scheme_02,s03_pseudo_a_lam002_lsmooth005_cv,,2026-06-12T06:30:06.115632+00:00,runs/scheme_02/s03_pseudo_a_lam002_lsmooth005_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_lsmooth005_cv/metrics/summary.json,0.6999029878438983,reported,0.6998059756877966,0.7000000000000001,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s02a_uni2_best_single_refit,,2026-06-10T21:01:45.185359+00:00,runs/scheme_02/s02a_uni2_best_single_refit/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_best_single_refit/metrics/summary.json,0.6990353782482983,reported,0.6980707564965967,0.7,,,,,,,,,False,False,False,False,True,,
scheme_02,s02a_uni2_no_ema_offline_20260610,,2026-06-10T10:30:16.175957+00:00,runs/scheme_02/s02a_uni2_no_ema_offline_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_no_ema_offline_20260610/metrics/summary.json,0.6990353782482983,reported,0.6980707564965967,0.7,,,,,,,,,False,False,False,False,False,,
scheme_02,s03_pseudo_a_lam002_focal0p5_cv,,2026-06-12T10:54:03.762329+00:00,runs/scheme_02/s03_pseudo_a_lam002_focal0p5_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_focal0p5_cv/metrics/summary.json,0.6947617501546073,reported,0.6935235003092146,0.6960000000000001,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s03_pseudo_a_lam002_cap20_cv,,2026-06-11T07:20:13.978935+00:00,runs/scheme_02/s03_pseudo_a_lam002_cap20_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_cap20_cv/metrics/summary.json,0.6935588494746323,reported,0.6951176989492645,0.6920000000000001,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s02b_b3_uni_conch_gated_p32_20260611,,2026-06-10T18:54:56.441615+00:00,runs/scheme_02/s02b_b3_uni_conch_gated_p32_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b3_uni_conch_gated_p32_20260611/metrics/summary.json,0.6927015230609954,reported,0.6934030461219907,0.6920000000000001,,,,,,,,,False,False,False,False,False,,
scheme_02,s02a_adapted_uni_rslora_noema_frofa_20260610,,2026-06-10T10:41:15.469286+00:00,runs/scheme_02/s02a_adapted_uni_rslora_noema_frofa_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_uni_rslora_noema_frofa_20260610/metrics/summary.json,0.6922379582354751,reported,0.6924759164709501,0.6920000000000001,,,,,,,,,False,False,False,False,False,,
scheme_02,s02a_adapted_uni_qkvproj_frofa_20260610,,2026-06-10T08:24:54.010350+00:00,runs/scheme_02/s02a_adapted_uni_qkvproj_frofa_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_uni_qkvproj_frofa_20260610/metrics/summary.json,0.6876966453247966,reported,0.6873932906495931,0.6880000000000001,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b1_fusion_cv_20260611,,2026-06-10T17:42:24.510459+00:00,runs/scheme_02/s02b_b1_fusion_cv_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b1_fusion_cv_20260611/metrics/summary.json,0.684393228882823,reported,0.6847864577656457,0.684,,,,,,,,,False,False,True,False,False,,
scheme_02,s03_pseudo_a_lam002_feature_tta_lossfix_cv,,2026-06-12T09:01:45.941432+00:00,runs/scheme_02/s03_pseudo_a_lam002_feature_tta_lossfix_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_feature_tta_lossfix_cv/metrics/summary.json,0.6838016739963115,reported,0.6836033479926231,0.684,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s03_pseudo_a_lam002_feature_tta_cv,,2026-06-12T05:55:26.299013+00:00,runs/scheme_02/s03_pseudo_a_lam002_feature_tta_cv/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_feature_tta_cv/metrics/summary.json,0.6825777363301653,reported,0.6811554726603306,0.6839999999999999,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,False,False,,lam002
scheme_02,s02a_conch_best_single_refit,,2026-06-10T21:02:57.116714+00:00,runs/scheme_02/s02a_conch_best_single_refit/metrics/resolved_config.json,runs/scheme_02/s02a_conch_best_single_refit/metrics/summary.json,0.6208517664368728,reported,0.6217035328737456,0.62,,,,,,,,,False,False,False,False,True,,
scheme_02,s02a_conch_no_ema_20260610,,2026-06-10T10:58:15.202023+00:00,runs/scheme_02/s02a_conch_no_ema_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_conch_no_ema_20260610/metrics/summary.json,0.6208517664368728,reported,0.6217035328737456,0.62,,,,,,,,,False,False,False,False,False,,
scheme_02,efficientnet_b0_imagenet_smoke_20260612,,,,runs/scheme_02/efficientnet_b0_imagenet_smoke_20260612/metrics/summary.json,0.6194696969696969,reported,0.6189393939393939,0.6199999999999999,,,,,,,,,False,False,False,True,False,,
scheme_02,s02b_b0_scheme01_exact_feature_bundle_20260611,,2026-06-10T17:20:11.885418+00:00,runs/scheme_02/s02b_b0_scheme01_exact_feature_bundle_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b0_scheme01_exact_feature_bundle_20260611/metrics/summary.json,0.5933662270993836,reported,0.5907324541987673,0.596,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_scheme01_feature_strategy_branch_ablation_20260611,,2026-06-10T16:59:16.663647+00:00,runs/scheme_02/s02b_b0_scheme01_feature_strategy_branch_ablation_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b0_scheme01_feature_strategy_branch_ablation_20260611/metrics/summary.json,0.5909910493187414,reported,0.5899820986374826,0.592,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_scheme01_feature_strategy_weight_narrow_20260611,,2026-06-10T17:12:04.481623+00:00,runs/scheme_02/s02b_b0_scheme01_feature_strategy_weight_narrow_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b0_scheme01_feature_strategy_weight_narrow_20260611/metrics/summary.json,0.5868872481491507,reported,0.5857744962983015,0.588,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_scheme01_feature_strategy_diag_v2_20260610,,2026-06-10T15:30:53.864382+00:00,runs/scheme_02/s02b_b0_scheme01_feature_strategy_diag_v2_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_b0_scheme01_feature_strategy_diag_v2_20260610/metrics/summary.json,0.5868556357108827,reported,0.5857112714217654,0.588,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_scheme01_feature_strategy_head_sweep_20260611,,2026-06-10T16:53:59.367650+00:00,runs/scheme_02/s02b_b0_scheme01_feature_strategy_head_sweep_20260611/metrics/resolved_config.json,runs/scheme_02/s02b_b0_scheme01_feature_strategy_head_sweep_20260611/metrics/summary.json,0.5868556357108827,reported,0.5857112714217654,0.588,,,,,,,,,False,False,False,False,False,,
scheme_02,convnext_tiny_imagenet_smoke_20260612,,,,runs/scheme_02/convnext_tiny_imagenet_smoke_20260612/metrics/summary.json,0.583529411764706,reported,0.5670588235294118,0.6000000000000001,,,,,,,,,False,False,False,True,False,,
scheme_02,resnet18_imagenet_smoke_20260612,,,,runs/scheme_02/resnet18_imagenet_smoke_20260612/metrics/summary.json,0.5771334858886346,reported,0.5742669717772693,0.5799999999999998,,,,,,,,,False,False,False,True,False,,
scheme_02,s02a_formal_core_all4_20260610,,2026-06-10T06:48:11.140954+00:00,runs/scheme_02/s02a_formal_core_all4_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_formal_core_all4_20260610/metrics/summary.json,0.5729993657383382,reported,0.5739987314766765,0.572,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_raw_classical_diag_20260610,,2026-06-10T14:37:24.174562+00:00,runs/scheme_02/s02b_b0_raw_classical_diag_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_b0_raw_classical_diag_20260610/metrics/summary.json,0.5659083113150698,reported,0.5638166226301395,0.568,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_fusion_cv_bestckpt_v2_20260610,,2026-06-10T13:09:33.411258+00:00,runs/scheme_02/s02b_b0_fusion_cv_bestckpt_v2_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_b0_fusion_cv_bestckpt_v2_20260610/metrics/summary.json,0.5466004450085156,reported,0.5452008900170313,0.5479999999999999,,,,,,,,,False,False,True,False,False,,
scheme_02,s02a_rslora_uni2_20260610,,2026-06-10T09:13:15.623408+00:00,runs/scheme_02/s02a_rslora_uni2_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_rslora_uni2_20260610/metrics/summary.json,0.5452441320339753,reported,0.5424882640679506,0.5479999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_cached_svm_probe_20260612,,2026-06-12T06:38:01.042791+00:00,runs/scheme_02/s02b_cached_svm_probe_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_cached_svm_probe_20260612/metrics/summary.json,0.5427604892882276,reported,0.5415209785764554,0.5439999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,s02a_adapted_conch_qkvproj_frofa_20260610,,2026-06-10T09:22:19.596029+00:00,runs/scheme_02/s02a_adapted_conch_qkvproj_frofa_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_conch_qkvproj_frofa_20260610/metrics/summary.json,0.5277973831943137,reported,0.5235947663886276,0.5319999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,s02a_adapted_hoptimus_mixup_frofa_20260610,,2026-06-10T08:38:36.537079+00:00,runs/scheme_02/s02a_adapted_hoptimus_mixup_frofa_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_hoptimus_mixup_frofa_20260610/metrics/summary.json,0.5226086697884555,reported,0.5212173395769112,0.5239999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,s02b_b0_fusion_cv_bs4_20260610,,2026-06-10T12:36:24.381801+00:00,runs/scheme_02/s02b_b0_fusion_cv_bs4_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_b0_fusion_cv_bs4_20260610/metrics/summary.json,0.5207316239136627,reported,0.5174632478273254,0.5239999999999999,,,,,,,,,False,False,True,False,False,,
scheme_02,s02a_round2_matched_20260610,,2026-06-10T08:04:42.478455+00:00,runs/scheme_02/s02a_round2_matched_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_round2_matched_20260610/metrics/summary.json,0.5078509669137439,reported,0.5077019338274877,0.5079999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,s02a_adapted_virchow_qkvproj_frofa_20260610,,2026-06-10T09:20:46.779911+00:00,runs/scheme_02/s02a_adapted_virchow_qkvproj_frofa_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_virchow_qkvproj_frofa_20260610/metrics/summary.json,0.5062712267131428,reported,0.5045424534262859,0.5079999999999999,,,,,,,,,False,False,False,False,False,,
scheme_02,tinycnn64_smoke_20260612,,,,runs/scheme_02/tinycnn64_smoke_20260612/metrics/summary.json,0.36147215865751336,reported,0.36294431731502674,0.36,,,,,,,,,False,False,False,True,False,,
scheme_02,s02b_uni_dualscale_s64h_s80_smoke_20260612,,2026-06-12T16:06:02.650152+00:00,runs/scheme_02/s02b_uni_dualscale_s64h_s80_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_uni_dualscale_s64h_s80_smoke_20260612/metrics/summary.json,0.30642941594905926,reported,0.28885883189811856,0.32399999999999995,,,,,,,,,False,False,True,True,False,,
scheme_02,s02a_uni2_scale64_hardw_fold0_20260612,,2026-06-12T15:51:31.615664+00:00,runs/scheme_02/s02a_uni2_scale64_hardw_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale64_hardw_fold0_20260612/metrics/summary.json,0.3015834700002415,reported,0.283166940000483,0.32,,,,,,,,,False,False,False,False,False,64.0,
scheme_02,s02a_uni2_scale64_hardw3_fold0_20260612,,2026-06-12T16:10:04.985553+00:00,runs/scheme_02/s02a_uni2_scale64_hardw3_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale64_hardw3_fold0_20260612/metrics/summary.json,0.301555477751941,reported,0.2831109555038821,0.32,,,,,,,,,False,False,False,False,False,64.0,
scheme_02,s02a_uni2_scale64_fold0_20260612,,2026-06-12T15:34:19.121943+00:00,runs/scheme_02/s02a_uni2_scale64_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale64_fold0_20260612/metrics/summary.json,0.2962189452069148,reported,0.27643789041382955,0.316,,,,,,,,,False,False,False,False,False,64.0,
scheme_02,s02a_uni2_scale64_hardw2_fold0_20260612,,2026-06-12T16:02:01.846273+00:00,runs/scheme_02/s02a_uni2_scale64_hardw2_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale64_hardw2_fold0_20260612/metrics/summary.json,0.2961390434295079,reported,0.27627808685901584,0.316,,,,,,,,,False,False,False,False,False,64.0,
scheme_02,s02a_uni2_scale48_fold0_20260612,,2026-06-12T15:46:13.724401+00:00,runs/scheme_02/s02a_uni2_scale48_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale48_fold0_20260612/metrics/summary.json,0.2906459594630166,reported,0.26929191892603316,0.312,,,,,,,,,False,False,False,False,False,48.0,
scheme_02,s02a_uni2_scale80_fold0_20260612,,2026-06-12T15:01:26.153840+00:00,runs/scheme_02/s02a_uni2_scale80_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale80_fold0_20260612/metrics/summary.json,0.2876272612175286,reported,0.2632545224350571,0.312,,,,,,,,,False,False,False,False,False,80.0,
scheme_02,s02a_uni2_scale112_fold0_20260612,,2026-06-12T15:29:40.267405+00:00,runs/scheme_02/s02a_uni2_scale112_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_uni2_scale112_fold0_20260612/metrics/summary.json,0.2843651187522155,reported,0.26073023750443103,0.30799999999999994,,,,,,,,,False,False,False,False,False,112.0,
scheme_02,s02b_b1_p32_uni336_color_smoke_20260612,,2026-06-12T11:50:43.235378+00:00,runs/scheme_02/s02b_b1_p32_uni336_color_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_uni336_color_smoke_20260612/metrics/summary.json,0.2795189660589922,reported,0.2550379321179844,0.304,,,,,,,,,False,False,False,True,False,,
scheme_02,s03_pseudo_a_lam002_focal0p5_smoke_20260612,,2026-06-12T10:40:11.571392+00:00,runs/scheme_02/s03_pseudo_a_lam002_focal0p5_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_focal0p5_smoke_20260612/metrics/summary.json,0.2779111276411101,reported,0.2518222552822202,0.304,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,True,False,,lam002
scheme_02,s02b_b1_p32_uni_scale80_adapter_smoke_20260612,,2026-06-12T15:26:24.762826+00:00,runs/scheme_02/s02b_b1_p32_uni_scale80_adapter_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_uni_scale80_adapter_smoke_20260612/metrics/summary.json,0.27672563141500384,reported,0.25345126283000774,0.3,,,,,,,,,False,True,False,True,False,80.0,
scheme_02,s02b_b1_p32_mlp64_smoke_20260612,,2026-06-12T13:32:46.485541+00:00,runs/scheme_02/s02b_b1_p32_mlp64_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_mlp64_smoke_20260612/metrics/summary.json,0.2748455477766213,reported,0.24969109555324262,0.3,,,,,,,,,False,False,False,True,False,,
scheme_02,s02b_b4_adapterft_p32_smoke_20260612,,2026-06-12T12:40:55.786768+00:00,runs/scheme_02/s02b_b4_adapterft_p32_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b4_adapterft_p32_smoke_20260612/metrics/summary.json,0.2744848346682711,reported,0.2489696693365422,0.3,,,,,,,,,False,True,False,True,False,,
scheme_02,s03_pseudo_s02best_balanced_lam002_smoke_20260612,,2026-06-12T12:47:32.673005+00:00,runs/scheme_02/s03_pseudo_s02best_balanced_lam002_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_s02best_balanced_lam002_smoke_20260612/metrics/summary.json,0.2696976890678773,reported,0.2433953781357546,0.296,,,,artifacts/pseudolabels/s02_best_test/selected_pseudolabels.csv,,,,,True,False,False,True,False,,lam002
scheme_02,s02b_b1_p32_aux_scale80_smoke_20260612,,2026-06-12T14:53:06.095254+00:00,runs/scheme_02/s02b_b1_p32_aux_scale80_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_aux_scale80_smoke_20260612/metrics/summary.json,0.26946390765349976,reported,0.2429278153069995,0.296,,,,,,,,,False,False,False,True,False,80.0,
scheme_02,s02b_b1_p32_scale80_smoke_v2_20260612,,2026-06-12T14:47:41.304653+00:00,runs/scheme_02/s02b_b1_p32_scale80_smoke_v2_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_scale80_smoke_v2_20260612/metrics/summary.json,0.26946390765349976,reported,0.2429278153069995,0.296,,,,,,,,,False,False,False,True,False,80.0,
scheme_02,s02b_b1_p32_mixup02_smoke_20260612,,2026-06-12T13:12:55.014160+00:00,runs/scheme_02/s02b_b1_p32_mixup02_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_mixup02_smoke_20260612/metrics/summary.json,0.26725809822361546,reported,0.23851619644723096,0.296,,,,,,,,,False,False,False,True,False,,
scheme_02,s02b_b1_p32_aux_scale80_smoke_v2_20260612,,2026-06-12T14:57:11.386967+00:00,runs/scheme_02/s02b_b1_p32_aux_scale80_smoke_v2_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_aux_scale80_smoke_v2_20260612/metrics/summary.json,0.26673918927627766,reported,0.2414783785525553,0.292,,,,,,,,,False,False,False,True,False,80.0,
scheme_02,s03_pseudo_a_lam002_truekd005_smoke_20260612,,2026-06-12T11:36:28.760057+00:00,runs/scheme_02/s03_pseudo_a_lam002_truekd005_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_truekd005_smoke_20260612/metrics/summary.json,0.2660844780291596,reported,0.24016895605831912,0.292,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,True,False,,lam002
scheme_02,s03_pseudo_a_lam002_truekd02_smoke_20260612,,2026-06-12T11:18:22.618708+00:00,runs/scheme_02/s03_pseudo_a_lam002_truekd02_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_truekd02_smoke_20260612/metrics/summary.json,0.2660844780291596,reported,0.24016895605831912,0.292,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,True,False,,lam002
scheme_02,s03_pseudo_a_lam002_truew_clean05_smoke_20260612,,2026-06-12T11:45:09.525668+00:00,runs/scheme_02/s03_pseudo_a_lam002_truew_clean05_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s03_pseudo_a_lam002_truew_clean05_smoke_20260612/metrics/summary.json,0.2660844780291596,reported,0.24016895605831912,0.292,,,,artifacts/pseudolabels/s02_strategy_a_test/selected_pseudolabels.csv,,,,,True,False,False,True,False,,lam002
scheme_02,s02b_b1_p32_rrc075_smoke_20260612,,2026-06-12T13:21:07.163787+00:00,runs/scheme_02/s02b_b1_p32_rrc075_smoke_20260612/metrics/resolved_config.json,runs/scheme_02/s02b_b1_p32_rrc075_smoke_20260612/metrics/summary.json,0.2501941209586017,reported,0.2203882419172034,0.27999999999999997,,,,,,,,,False,False,False,True,False,,
scheme_02,s02a_conch_scale80_fold0_20260612,,2026-06-12T15:20:54.703094+00:00,runs/scheme_02/s02a_conch_scale80_fold0_20260612/metrics/resolved_config.json,runs/scheme_02/s02a_conch_scale80_fold0_20260612/metrics/summary.json,0.22324100244959488,reported,0.18648200489918976,0.26,,,,,,,,,False,False,False,False,False,80.0,
scheme_02,s02a_speed_batch_smoke_20260610,,2026-06-10T06:58:28.305811+00:00,runs/scheme_02/s02a_speed_batch_smoke_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_speed_batch_smoke_20260610/metrics/summary.json,0.1466656671664168,reported,0.10133133433283359,0.192,,,,,,,,,False,False,False,True,False,,
scheme_02,s02a_gpu_smoke_all4_20260610,,2026-06-10T01:17:22.160363+00:00,runs/scheme_02/s02a_gpu_smoke_all4_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_gpu_smoke_all4_20260610/metrics/summary.json,0.13333333333333333,reported,0.06666666666666667,0.2,,,,,,,,,False,False,False,True,False,,
scheme_02,s02b_fusion_adapter_smoke_20260610,,2026-06-10T11:44:51.575771+00:00,runs/scheme_02/s02b_fusion_adapter_smoke_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_fusion_adapter_smoke_20260610/metrics/summary.json,0.13333333333333333,reported,0.06666666666666667,0.2,,,,,,,,,False,True,True,True,False,,
scheme_02,s02b_fusion_smoke_20260610,,2026-06-10T01:22:22.307422+00:00,runs/scheme_02/s02b_fusion_smoke_20260610/metrics/resolved_config.json,runs/scheme_02/s02b_fusion_smoke_20260610/metrics/summary.json,0.13333333333333333,reported,0.06666666666666667,0.2,,,,,,,,,False,False,True,True,False,,
scheme_02,s02a_adapted_head_smoke_20260610,,2026-06-10T01:20:22.982318+00:00,runs/scheme_02/s02a_adapted_head_smoke_20260610/metrics/resolved_config.json,runs/scheme_02/s02a_adapted_head_smoke_20260610/metrics/summary.json,0.13077591973244146,reported,0.06555183946488294,0.196,,,,,,,,,False,False,False,True,False,,
scheme_02,scheme02b_uni_multiscale_s48_s64_smoke_20260616,,2026-06-16T05:20:43.372256+00:00,runs/scheme_02/scheme02b_uni_multiscale_s48_s64_smoke_20260616/metrics/resolved_config.json,runs/scheme_02/scheme02b_uni_multiscale_s48_s64_smoke_20260616/metrics/summary.json,0.12821476510067115,reported,0.06442953020134227,0.192,,,,,,,,,False,False,True,True,False,,
scheme_03,s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-13T00:05:12.595499+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam002_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/metrics/summary.json,0.8671022555686188,reported,0.8662045111372374,0.868,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam002
scheme_03,s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-13T00:44:04.604825+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam002_iter2_soft150_pcw_c34up.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/metrics/summary.json,0.8598826976204226,reported,0.859765395240845,0.86,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam002_iter2_soft150_pcw_c34up_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam002
scheme_03,s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613,uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora,2026-06-12T23:27:21.583338+00:00,configs/scheme_03/pseudo_lora_uni2_scale64_hardw_lam0015_iter2_soft150.yaml,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/metrics/summary.json,0.8595553436331397,reported,0.8591106872662794,0.86,,250.0,750.0,artifacts/pseudolabels/uni2_scale64_hardw_pseudo_lam001_iter2_soft150_test/selected_pseudolabels.csv,artifacts/submissions/submission_s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613.csv,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/predictions/oof_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,runs/scheme_03/s03_uni2_scale64_hardw_pseudo_lam0015_iter2_soft150_20260613/predictions/test_uni2_h__rslora_qkv_proj_r16_no_ema_scale64_hardw_pseudo__pseudo_lora.npz,,True,False,False,False,False,64.0,lam0015
